topic,argument,summary,stance,ibm_pro_deb_qs
abortion,not all accidental pregnancies are because people are stupid enough to have sex without contraception,Birth control fails at times and abortion is one way to deal with it.,1,0.6485905647277832
abortion,the husband altered the birthcontrol pills into something else.,Birth control fails at times and abortion is one way to deal with it.,1,0.4486444890499115
abortion,"Accidental pregnancies can happen to anybody, no matter how careful they are. To think a woman must carry out a pregnancy just because she dared to have sex is vindictive.",Birth control fails at times and abortion is one way to deal with it.,1,0.8572088479995728
abortion,used as back up when birth control fails.,Birth control fails at times and abortion is one way to deal with it.,1,0.5166674852371216
abortion,"we all know we should use condoms but we also know condoms break, everytime some one is pregnant we cant always blame them.",Birth control fails at times and abortion is one way to deal with it.,1,0.7031754851341248
abortion,"Birth control is not 100 percent effective; one of my coworkers was on birth control and conceived. Now she is a proud mother.   Conceiving while on birth control isn't always due to incorrect application or use of the birth control, sometimes a person just falls into that .01 percent where the birth control failed to do what it was meant to. In that sense, considering a person taking it who didn't intend on having a baby and the birth control failed, I would support her if she decided to have an abortion.",Birth control fails at times and abortion is one way to deal with it.,1,0.7979879379272461
abortion,"In America, the Supreme Court does not consider abortion to be murder.",Abortion is not murder.,1,0.691136360168457
abortion,"And it's considerably different to kill someone who already is living a life, than a fetus that simply has the possibility to live a life.",Abortion is not murder.,1,0.6896461248397827
abortion,"If a woman had the baby then got rid of it, that's murder! NOT when it's still inside of her.",Abortion is not murder.,1,0.679716944694519
abortion,it is not illegal to kill them. Therefore it is not murder,Abortion is not murder.,1,0.5463109612464905
abortion,"Conversely, when a woman chooses to abort the fetus, she is simply  dis allowing the fetus to continue living within her.",Abortion is not murder.,1,0.6374216079711914
abortion,abortion is not killing a human child.,Abortion is not murder.,1,0.7804428339004517
abortion,Abortion isn't killing babies like most people think.,Abortion is not murder.,1,0.5587131977081299
abortion,It's not murder.,Abortion is not murder.,1,0.4369420111179352
abortion,Abortion is not Murder.,Abortion is not murder.,1,0.6371510028839111
abortion,Abortion isn't murder.,Abortion is not murder.,1,0.5219615697860718
abortion,No one kills a fetus  because  it isn't a conscious being.,Abortion is not murder.,1,0.6445616483688354
abortion,abortion is  not  murder.,Abortion is not murder.,1,0.6371510028839111
abortion,"Killing a fetus is not tantamount to murder, in the same way that contraception is not tantamount to murder.",Abortion is not murder.,1,0.8092506527900696
abortion,It is well-established that it is not murder by the scientific community.,Abortion is not murder.,1,0.5936116576194763
abortion,Abortion is also not the taking of a human life.,Abortion is not murder.,1,0.6365132927894592
abortion,your argument that abortion equals murder is complete crap.,Abortion is not murder.,1,0.4349583089351654
abortion,Abortion is not murder - as it destroys a collection of cells that can't survive outside of the mother's womb before the 24th week.,Abortion is not murder.,1,0.8129955530166626
abortion,"abortion is still not murder and yes, it should be a right to women.",Abortion is not murder.,1,0.6398059129714966
abortion,"Abortion is legal.  Murder is not legal.  Therefor, legally, abortion cannot be murder.",Abortion is not murder.,1,0.8302640914916992
abortion,sometimes a child being born causes great strain on the parents and could possibly lead to death.,Mother is not healthy/financially solvent.,1,0.892458438873291
abortion,"permission for an abortion could then be based on psychiatric considerations such as prepartum depression, especially if there is responsible psychiatric opinion that a continued pregnancy raises the strong probability of suicide in a clinically depressed patient.",Mother is not healthy/financially solvent.,1,0.904259979724884
abortion,"As for adopting it out, why would a woman put her self through all the changes and pressure of being pregnant, then not keep the child especially if she knows she is in no way shape or form ready to go through the while experience?",Mother is not healthy/financially solvent.,1,0.6730660200119019
abortion,If a woman feels she isn't ready for a baby or doesn't have the means to take care of a baby or just doesn't wish to have a baby.,Mother is not healthy/financially solvent.,1,0.7239444851875305
abortion,If you want an abortion because you don't think you are ready to support a child because of your youth you have a valid point.,Mother is not healthy/financially solvent.,1,0.7448663711547852
abortion,"Because if you do take the risk then and it turns out bad then it wouldn't only hurt the child's life, but yours too, and you families lives/economy.",Mother is not healthy/financially solvent.,1,0.5923191905021667
abortion,"permission for an abortion could then be based on psychiatric considerations such as prepartum depression, especially if there is responsible psychiatric opinion that a continued pregnancy raises the strong probability of suicide in a clinically depressed patient.",Mother is not healthy/financially solvent.,1,0.904259979724884
abortion,Many abortions take place because a family cannot support the baby,Mother is not healthy/financially solvent.,1,0.8593308329582214
abortion,It is a more viable option for those who are unable to shoulder the financial burden and responsibility of raising a child on their own.,Mother is not healthy/financially solvent.,1,0.8764307498931885
abortion,"It isn't your responsibility to teach others moral lessons that involve contracting fatal diseases, or ruining their lives.",Mother is not healthy/financially solvent.,1,0.794909656047821
abortion,If the mother is not ready for a child it'll be hard for her to take care of it.,Mother is not healthy/financially solvent.,1,0.6504481434822083
abortion,Teenagers who become mothers have grim prospects for the future. They are much more likely to leave of school; receive inadequate prenatal care; rely on public assistance to raise a child; develop health problems; or end up divorced.,Mother is not healthy/financially solvent.,1,0.9532024264335632
abortion,". Except a foetus will cost thousands of pounds/dollars/euros, will take thousands of hours of time, will restrict you throughout your entire life, cause you to be labelled because of it, and cause you to endure a huge amount of hardship from it.",Mother is not healthy/financially solvent.,1,0.7088744044303894
abortion,"There are reasons for abortion as well, studies have shown that about three quarters of women choose them because of financial reasons, hardly their choice.",Mother is not healthy/financially solvent.,1,0.874921441078186
abortion,"If the mother was careless and say she was in high school, she would have to drop out of high school to take care of her child.",Mother is not healthy/financially solvent.,1,0.5441749095916748
abortion,"While for one, abortion can be a highly miserable experience, to the other, having a forced child can be a highly miserable experience.",Mother is not healthy/financially solvent.,1,0.7611954212188721
abortion,"Pregnancy is  extremely  taxing on the mother's body, even in environments where she has no shortage of food and does not need to be active. It often leads to malnutrition, anemia, or high blood pressure, and even when it doesn't do any of these things, it is still exhausting, painful, and their bodies will never be the same. This is technically injury to the woman, even though in some cases it may be minor, and is completely natural.",Mother is not healthy/financially solvent.,1,0.931770920753479
abortion,"Even if the baby was put up for adoption, the woman would go through all the pain of having a baby, and the medical fees,",Mother is not healthy/financially solvent.,1,0.7268504500389099
abortion,"A child is a lot of work, and if you don't want the child then you both suffer for the next eighteen years.",Mother is not healthy/financially solvent.,1,0.7162121534347534
abortion,"People may get an abortion because there not finaically set, there trying to achieve there goals, or maybe there just not ready.",Mother is not healthy/financially solvent.,1,0.3917968273162842
abortion,"What about mothers who are forced into keeping a child and are miserable, unable to love the child? Do their emotions mean nothing?",Mother is not healthy/financially solvent.,1,0.5581923127174377
abortion,"These teens are pregnant; they get ostracized, have to fight for economic dependence and may soon be forced to limit the growth of their education to take care of a child. This will ultimately lead to very poor living standards for both of them in the future.",Mother is not healthy/financially solvent.,1,0.9062699675559998
abortion,"And if it is not possible for your to have a baby, due to shortage of money or time... Nowadays many couples would adopt unwanted babies.",Put baby up for adoption.,-1,0.6296637654304504
abortion,"babies that are adopted are given to families who want to raise them, not to just put up with them for a few months so they wouldnt be ""shuffled around in foster care"" they would be in permanent homes",Put baby up for adoption.,-1,0.7415533065795898
abortion,Just because the child is unwanted does not mean it is unloved furthermore there are far more suitable alternatives like adoption,Put baby up for adoption.,-1,0.7274370789527893
abortion,There is always adoption as an option!,Put baby up for adoption.,-1,0.492057204246521
abortion,There are other ways the child can get taken care of.,Put baby up for adoption.,-1,0.6036942601203918
abortion,Put the baby up for adoption.,Put baby up for adoption.,-1,0.483161062002182
abortion,You can have them be adopted if you are not ready with the child.,Put baby up for adoption.,-1,0.49996840953826904
abortion,giving up your child for adoption is an act of love rather than hate,Put baby up for adoption.,-1,0.6504755616188049
abortion,I believe adoption is a good option.,Put baby up for adoption.,-1,0.449912965297699
abortion,just give the child to someone else.,Put baby up for adoption.,-1,0.46274861693382263
abortion,"Please consider adoption. Did you know that 1 out of every 6 couples are infertile. Do the math, that's a lot of couples who want to have children and can't.",Put baby up for adoption.,-1,0.5958480834960938
abortion,if you say for instance get raped or the condom breaks give the baby up for adoption,Put baby up for adoption.,-1,0.43333855271339417
abortion,"As for not being able to sustain a baby financially, emotionally, or intellectually, adoption is an option",Put baby up for adoption.,-1,0.67294842004776
abortion,It shouldn't be legal there are ways the baby can have different parents that can raise it.,Put baby up for adoption.,-1,0.7224405407905579
abortion,"If you can't handle having a child then let someone adopt it, don't kill it!",Put baby up for adoption.,-1,0.45904335379600525
abortion,A life that many families are dieing to take care of because they cannot have children of their own.,Put baby up for adoption.,-1,0.663029670715332
abortion,if she cant care for it there are plenty or people out there who want a child of thier own and cannot have one you can always give the child up for adoption,Put baby up for adoption.,-1,0.6059163808822632
abortion,"In any other situation, there are plenty of other options such as adoption.",Put baby up for adoption.,-1,0.6171563863754272
abortion,"if you feel that you cant take care of the child, adoption is an option. there are families in this world that can not have children. why not give the baby to them so it can be happy and have a good life. there is nothing wrong with adoption",Put baby up for adoption.,-1,0.7445046305656433
abortion,If your not ready to raise a kid then put it up for adoption so it can be with a good family.,Put baby up for adoption.,-1,0.5062376260757446
abortion,eventually give her child up to adoption,Put baby up for adoption.,-1,0.4166920781135559
abortion,if you don't want the baby put it up for adoption. I'm sure there are hundred of families who would love that baby as it's own. Couples out there who cant produce offspring that desire a baby.,Put baby up for adoption.,-1,0.7086756825447083
abortion,"If you don't want the child, give it up for adoption.",Put baby up for adoption.,-1,0.5349704027175903
abortion,You can have them be adopted if you are not ready with the child.,Put baby up for adoption.,-1,0.49996840953826904
abortion,If they don't want it give it up for adoption things are so much easier now-a-days.,Put baby up for adoption.,-1,0.4542538523674011
abortion,i sure as hell would rather have my kid (if i had to give them up) go to someone who has had background checks and various other things before they can adopt.,Put baby up for adoption.,-1,0.5533791780471802
abortion,she should give it up for adoption,Put baby up for adoption.,-1,0.4622322618961334
abortion,There is always adoption,Put baby up for adoption.,-1,0.4825889766216278
abortion,I like how so many people forget about adoption as an option,Put baby up for adoption.,-1,0.40804311633110046
abortion,Support is an excuse…because there is adoption and there are services that help women who have no money.,Put baby up for adoption.,-1,0.7497469186782837
abortion,There is always adoption.,Put baby up for adoption.,-1,0.5406041145324707
abortion,My Aunt cannot have children and she wants one more than anything and some women are throwing them away like they were the fetus's are trash. Why won't they just have the baby and give it to someone like my aunt.,Put baby up for adoption.,-1,0.6255664229393005
abortion,even if you don't want the baby just give it up for adoption.,Put baby up for adoption.,-1,0.5532744526863098
abortion,She can give the child to someone who wants it. Many families are looking to adopt.,Put baby up for adoption.,-1,0.6065070629119873
abortion,BUT THERES ADOPTION,Put baby up for adoption.,-1,0.4008468687534332
abortion,"If it pains the mother to keep the baby, then adoption is always an option.",Put baby up for adoption.,-1,0.7653311491012573
abortion,"If they do not want the child, they can give him/her up for adoption - adoption is not some myth.",Put baby up for adoption.,-1,0.5582046508789062
abortion,there are millions of people in the world who would love to have children but cant.,Put baby up for adoption.,-1,0.6416298151016235
abortion,"putting it up for adoption,",Put baby up for adoption.,-1,0.43116116523742676
abortion,I believe that abortion cannot be justified because it is killing an innocent human being.,Abortion kills a life.,-1,0.8411204814910889
abortion,to abort a child is killing the child.,Abortion kills a life.,-1,0.7361434698104858
abortion,We should not abort a fetus simply for the purpose that it will cause or bring convenience to us.,Abortion kills a life.,-1,0.7925872802734375
abortion,YOU DON'T SEE NOTHING WRONG WITH KILLING AN INNOCENT LIFE?????,Abortion kills a life.,-1,0.49305498600006104
abortion,Abortion is wrong because it takes a life.,Abortion kills a life.,-1,0.7821739315986633
abortion,And when done on humans it ends the life of a human in the early stages of development.,Abortion kills a life.,-1,0.647765576839447
abortion,"So when a human being has an abortion she takes the life of a human fetus, not the fetus of a dog or cat, a human fetus.",Abortion kills a life.,-1,0.7971226572990417
abortion,"Them are the facts; abortions on humans ends the life of a human, using condoms prevents the fertilization of the human sperm and egg.",Abortion kills a life.,-1,0.6380478739738464
abortion,it would be murder and disgrace to kill a child that has yet to be born,Abortion kills a life.,-1,0.6590476036071777
abortion,Their parents kill them before they have a chance at life.,Abortion kills a life.,-1,0.6780734658241272
abortion,Abortion is killing an innocent child.,Abortion kills a life.,-1,0.9176345467567444
abortion,The fact is abortion is the act of KILLING A LIVING HUMAN BEING.,Abortion kills a life.,-1,0.6953719258308411
abortion,And abortionists kill lives.,Abortion kills a life.,-1,0.6902065873146057
abortion,Abortion = murder.,Abortion kills a life.,-1,0.5791909694671631
abortion,Because you are planning to take the life of another human.,Abortion kills a life.,-1,0.41757217049598694
abortion,It was like asking should murdering another person should be legal?,Abortion kills a life.,-1,0.4809698164463043
abortion,what happened to you should not have killed the baby.,Abortion kills a life.,-1,0.3734719157218933
abortion,ABORTION = MINIATURE GENOCIDE.,Abortion kills a life.,-1,0.4938158094882965
abortion,Ending a life isn't cruel?,Abortion kills a life.,-1,0.4782058298587799
abortion,"I agree that there are times when an abortion is necessary, but when one want's to kill over the fear of parenthood - that is when things are getting out of hand.",Abortion kills a life.,-1,0.6237390041351318
abortion,Even today if a woman kills or tries to kill her unborn she can be tried.,Abortion kills a life.,-1,0.7220906019210815
abortion,Funny that for hundreds of years abortion was considered murder.,Abortion kills a life.,-1,0.4619457423686981
abortion,Abortion is murder and should not be given as a right to women,Abortion kills a life.,-1,0.8316011428833008
abortion,"It is in the case of depriving someone else of their rights, like murder.",Abortion kills a life.,-1,0.6416967511177063
abortion,"However, it is immoral to abort always.",Abortion kills a life.,-1,0.5528538823127747
abortion,Abortion is immoral because it eliminates life.,Abortion kills a life.,-1,0.8219215869903564
abortion,I want to add that many childern have been killed because of abortion,Abortion kills a life.,-1,0.39824753999710083
abortion,You are killing a living breathing human being,Abortion kills a life.,-1,0.5532163977622986
abortion,Kill a baby is a crime.,Abortion kills a life.,-1,0.5626025199890137
abortion,that's what abortion does; it ends the life of a human being in the early stages of development.,Abortion kills a life.,-1,0.9016376733779907
abortion,you are taking a life away even if the baby is not alive,Abortion kills a life.,-1,0.545352041721344
abortion,I am against abortion because it is practically kill the baby inside the womb. And that is a innocent child in the womb if you decide to abort the child you are basically committing murder and destroying a innocent life.,Abortion kills a life.,-1,0.7663885951042175
abortion,No abortion is wrong.,Abortion kills a life.,-1,0.45838555693626404
abortion,"And that is what abortion is...whether its in the first month...or ninth, its killing.",Abortion kills a life.,-1,0.3827369809150696
abortion,it is to KILL THAT WHICH IS IN THE WOMANS WOMB.,Abortion kills a life.,-1,0.3752754330635071
abortion,Abortion is a form of murder and demeans the value of human life.,Abortion kills a life.,-1,0.971436083316803
abortion,it's suddenly perfectly okay to kill an unborn child,Abortion kills a life.,-1,0.5499290823936462
abortion,Abortion in general is wrong in the sense of life being erased.,Abortion kills a life.,-1,0.7831262350082397
abortion,"If it is alive, then destroying it would be murder.",Abortion kills a life.,-1,0.6552996635437012
abortion,Killing it in the birth canal is the same as killing it in the womb.,Abortion kills a life.,-1,0.5210099816322327
abortion,Abortion IS murder people there is no denying that and you can't prove its not.,Abortion kills a life.,-1,0.7769976258277893
abortion,"In the case of abortion it is killing the entire organism, akin to poisoning you to death.",Abortion kills a life.,-1,0.8138455152511597
abortion,Why should you kill a innocent baby?,Abortion kills a life.,-1,0.5082823634147644
abortion,"Most of the people who want an abortion and never go through with it, actually say they would regret killing the baby.",Abortion kills a life.,-1,0.6870793700218201
abortion,My taxes WILL NOT pay for the MURDER of an unborn child.,Abortion kills a life.,-1,0.5889150500297546
abortion,It is unnormal and immoral to kill a baby.,Abortion kills a life.,-1,0.7660273313522339
abortion,"But in the case of abortion, this right does not apply because it does not only pertain to the woman's body, but the body of another human being still attached to her. No one should have the right to kill innocent people.",Abortion kills a life.,-1,0.8493944406509399
abortion,"Whether or not this is true, I believe it preferrable to murder.",Abortion kills a life.,-1,0.6258924007415771
abortion,"most late-term abortions amount to clear infanticide, as the baby is actually living outside of the womb before it is killed.",Abortion kills a life.,-1,0.9335879683494568
abortion,Abortion is immoral.,Abortion kills a life.,-1,0.6676167845726013
abortion,"Even though they are not technically ""alive"" yet, so to say; it is still killing a baby. All those masses of babies killed is like premature genocide and should be illegal by mind, spirit and by law.",Abortion kills a life.,-1,0.7273555397987366
abortion,"abortion is murder,",Abortion kills a life.,-1,0.7518969774246216
abortion,Abortion is just wrong.,Abortion kills a life.,-1,0.6688013076782227
abortion,killing human beings,Abortion kills a life.,-1,0.5447922945022583
abortion,"Otherwise, it's straight murder.",Abortion kills a life.,-1,0.5682728290557861
abortion,It's basically a murder.,Abortion kills a life.,-1,0.5720361471176147
abortion,Abortion is like a murder as it is the act of taking human life.,Abortion kills a life.,-1,0.6953030228614807
abortion,Abortion is ending a human life,Abortion kills a life.,-1,0.8212665915489197
abortion,pro-choice condones the killing of human lives.,Abortion kills a life.,-1,0.6238277554512024
abortion,"Does it not go against all reason that person A should have the right to kill person B, if person A finds person B's continued existence to be inconvenient?",Abortion kills a life.,-1,0.6492360234260559
abortion,We don't let people freely walk away from unwillingly killing other people just because they feel bad about it.,Abortion kills a life.,-1,0.7534183263778687
abortion,And mental trauma from the abortion is no fitting punishment for murder.,Abortion kills a life.,-1,0.7816676497459412
abortion,KILLING A INNOCENT BABY ISN'T GONNA JUST GO AWAY LIKE A RAINY DAY!!!!,Abortion kills a life.,-1,0.46711966395378113
abortion,Killing a developed fetus is murder.,Abortion kills a life.,-1,0.7767356038093567
abortion,Murder is the intentional taking of a human life which in this case refers to abortion itself as well.,Abortion kills a life.,-1,0.8372337818145752
abortion,The mother pays someone to kill it.,Abortion kills a life.,-1,0.3640444278717041
abortion,Admit you're killing a baby..,Abortion kills a life.,-1,0.3017652928829193
abortion,is dead after the abortion. The human is killed,Abortion kills a life.,-1,0.3179060220718384
abortion,There is a difference between murder and being legally killed because of issues relating to self defense or for the greater good of society.,Abortion kills a life.,-1,0.8457175493240356
abortion,"Next, abortion is killing innocent babies.",Abortion kills a life.,-1,0.7517724633216858
abortion,Abortion kills,Abortion kills a life.,-1,0.5219080448150635
abortion,there are millions of babies killed with a heartbeat every year.,Abortion kills a life.,-1,0.7275150418281555
abortion,"They don't think that it's real crime, real murder.",Abortion kills a life.,-1,0.4301908612251282
abortion,to solve a problem you have to kill a living human being.,Abortion kills a life.,-1,0.45126160979270935
abortion,are you serious it doesn't matter if the baby doesn't have an age or if he / she is 15 you should never be able to kill a life,Abortion kills a life.,-1,0.5413565039634705
abortion,If you are pro-choice and think that abortion should be legal even though you think its gruesome and wrong.....then you are not pro-life.,Abortion kills a life.,-1,0.6960029602050781
abortion,But what about the loss of life that has already taken place?,Abortion kills a life.,-1,0.4882056415081024
abortion,"After a certain point, it becomes the murder of a human being.",Abortion kills a life.,-1,0.5644239187240601
abortion,"But by killing the fetus, you remove ANY chance at all.",Abortion kills a life.,-1,0.5230135917663574
abortion,"Your pro-abort position makes for champion killing, not life.",Abortion kills a life.,-1,0.4401451349258423
abortion,Abortion is the unjustified taking of a human life in the early stages of development and that is wrong.,Abortion kills a life.,-1,0.9431557059288025
abortion,"when a woman chooses to abort the fetus, she is simply disallowing the fetus to continue living within her.   Thus killing a human being.",Abortion kills a life.,-1,0.796777069568634
abortion,abortion is murder,Abortion kills a life.,-1,0.735923707485199
abortion,"So are you saying it's okay to kill something that could potentionally be someone just like you? I can see that it is your point of view, but even though child cannot be killed!",Abortion kills a life.,-1,0.40481674671173096
abortion,It is unnormal and immoral.,Abortion kills a life.,-1,0.7356705069541931
abortion,I have simply seen no argument that comes close to proper justification for the taking the life of a innocent human being.,Abortion kills a life.,-1,0.6282228231430054
abortion,Dont murder it!,Abortion kills a life.,-1,0.28605830669403076
abortion,Abortion is WRONG!,Abortion kills a life.,-1,0.48515093326568604
abortion,Abortion is safer than childbirth   HA! In the same way that murder is safer than living,Abortion kills a life.,-1,0.5747655034065247
abortion,So shouldn't it apply to unborn humans when one ends their life?,Abortion kills a life.,-1,0.5210656523704529
abortion,"The deal is that at the end of the day, if you had an abortion, well you just killed a future human being.",Abortion kills a life.,-1,0.41685694456100464
abortion,"You just killed a life, a future.   So yes, at the end of the day... Abortion is essentially murder.",Abortion kills a life.,-1,0.6538901329040527
abortion,At the bare minimum abortion is the taking of one person's life.,Abortion kills a life.,-1,0.7263952493667603
abortion,"But when you consider that most people have children and their children have children, it opens a whole nother door regarding the massiveness of just one act of abortion. It equals genocide - on a massive, massive scale.",Abortion kills a life.,-1,0.7047737240791321
abortion,it is imoral because it kills a person,Abortion kills a life.,-1,0.4126474857330322
abortion,"But while we're pontificating on the nature of human life, it is extremely irresponsible to allow potentially millions of human beings to die in the name of another's convenience.",Abortion kills a life.,-1,0.8158551454544067
abortion,Abortion is not advised as it dangers the new life of new humans living on Earth.,Abortion kills a life.,-1,0.8762624859809875
abortion,Abortion = murder.,Abortion kills a life.,-1,0.5791909694671631
abortion,Because you are planning to take the life of another human.,Abortion kills a life.,-1,0.41757217049598694
abortion,It was like asking should murdering another person should be legal?,Abortion kills a life.,-1,0.4809698164463043
abortion,"It may be the Woman's choice but, it IS murder there is no covering that up it is proven.",Abortion kills a life.,-1,0.6453091502189636
abortion,are you ok with killing a baby while it's growing in the mother.,Abortion kills a life.,-1,0.3879336416721344
abortion,..just admitt you're killing,Abortion kills a life.,-1,0.3231247067451477
abortion,"Abortion procedures are inhumane,,,we don't even do it on animals like we do humans",Abortion kills a life.,-1,0.8127654790878296
abortion,Abortion is taking a life and that is bad.,Abortion kills a life.,-1,0.6689492464065552
abortion,They want laws in place that give the woman the option of killing.,Abortion kills a life.,-1,0.6097972989082336
abortion,The abortionist goal is to kill that which is growing,Abortion kills a life.,-1,0.5873698592185974
abortion,I think abortion is a a violent way to kill a living human being.,Abortion kills a life.,-1,0.687643826007843
abortion,What is nine months...compared to killing?,Abortion kills a life.,-1,0.4224224388599396
abortion,I do not believe woman should have the right to kill.,Abortion kills a life.,-1,0.5442113280296326
abortion,Denying life a chanc,Abortion kills a life.,-1,0.4253882169723511
abortion,ESPECIALLY IF SHE THINKS TWO WRONGS MAKE A RIGHT AND DECIDES TO KILL IT.,Abortion kills a life.,-1,0.5744841694831848
abortion,"These little unborn infants are also living things as we are and when women kill them, it is the almost the same as killing an adult or a child.",Abortion kills a life.,-1,0.6035451889038086
abortion,abortion is a selfigh decision and I absolutely agree with this statement.,Abortion kills a life.,-1,0.6343807578086853
abortion,They don't want people to think they condone killing,Abortion kills a life.,-1,0.6687806844711304
abortion,Murder is never a necessity. It is wrong no matter what the situation!,Abortion kills a life.,-1,0.6467000842094421
abortion,"It is murder, and there is no way around it.",Abortion kills a life.,-1,0.6195918321609497
abortion,it's the termination of the life of a developing human being for the sake of perserving the convenience and the satisfaction of another person.,Abortion kills a life.,-1,0.8381146788597107
abortion,"It is a different story if you choose to kill yourself, but to choose to kill somebody else.",Abortion kills a life.,-1,0.5017339587211609
abortion,Abortion IS murder weather you believe it or not it IS.,Abortion kills a life.,-1,0.5381289720535278
abortion,There is no difference between killing the grown body and that of a one inside a mother.,Abortion kills a life.,-1,0.6837000250816345
abortion,destroying a fetus is murder,Abortion kills a life.,-1,0.7455928325653076
abortion,Abortion is immoral to anyone with a heart and a sense of what is right and wrong.,Abortion kills a life.,-1,0.8130314350128174
abortion,"But our law in America allows a mother to kill her unborn child, as long as she hires it done.",Abortion kills a life.,-1,0.5513737201690674
abortion,Abortion is taking the life of a living human being.,Abortion kills a life.,-1,0.854962944984436
abortion,"Every abortionists task is to dismember, kill in any way possible...the living human child in the womb",Abortion kills a life.,-1,0.7447213530540466
abortion,I am all for the right of women to choose but when that choice kills another living human being that right should not exist.,Abortion kills a life.,-1,0.6636934280395508
abortion,abortion kills the entire individual organism.,Abortion kills a life.,-1,0.8734838962554932
abortion,Abortion is just awful because can a woman just sit there and let the baby get killed when its made of her flesh and the bone of her bone thats just so wrong the you would kill your own child raped or not raped.,Abortion kills a life.,-1,0.5115036964416504
abortion,Its Bad To Murder Babies,Abortion kills a life.,-1,0.419175386428833
abortion,it is inmoral according to philosophy,Abortion kills a life.,-1,0.49056434631347656
abortion,"because you kill a baby, even if he was not born",Abortion kills a life.,-1,0.40329182147979736
abortion,Abortion is murder.,Abortion kills a life.,-1,0.7632195949554443
abortion,"abortion should never be encouraged because it is, indeed the killing of a life and we do not have the right to determine the undertaking of any life, save for our own.",Abortion kills a life.,-1,0.8998204469680786
abortion,"now, once the baby is actually a living creature in your stomach besides just the fetus, it maybe then could be considered illegal since you are killing a baby, not a fetus.",Abortion kills a life.,-1,0.6001800298690796
abortion,I am only saying that abortion involves the killing of an innocent human being.,Abortion kills a life.,-1,0.6017179489135742
abortion,"If you believe that it is morally acceptable to kill innocent human beings, that is morality for you.",Abortion kills a life.,-1,0.702742338180542
abortion,"Moreover, United Nations declaration says children have a right to protected before as well as after birth!",An unborn baby is a human and has the right to live.,-1,0.5551584362983704
abortion,"Even if it doesn't have a brain, my belief is that the PERSON still has a soul. The soul is what gives the PERSON LIFE",An unborn baby is a human and has the right to live.,-1,0.45596298575401306
abortion,"From the time of conception, a child is alive",An unborn baby is a human and has the right to live.,-1,0.5222297310829163
abortion,This is a person who even though they might not get an abortion themselves…is willing to sit by quietly while others kill in the name of CHOICE,An unborn baby is a human and has the right to live.,-1,0.6765049695968628
abortion,I just got banned from a place because I refused to stop using the term pro-abort to describe someone who …DOES NOT WANT LEGAL PROTECTION FOR THE LIVING HUMAN BEING IN THE WOMB.,An unborn baby is a human and has the right to live.,-1,0.6724444031715393
abortion,Brain waves have been recorded by EEG (electro- encephalograph) in the human embryo 40 days after fertilisation,An unborn baby is a human and has the right to live.,-1,0.530463457107544
abortion,The child in the raped woman's body…how is he/she at fault. Why should they lose their life because an act of violence happened to another living human being.,An unborn baby is a human and has the right to live.,-1,0.7665160894393921
abortion,A fetus is formed from a sperm cell and a egg cell which identifies it as a developing human with developing organs.,An unborn baby is a human and has the right to live.,-1,0.5389474630355835
abortion,the fetus is a living being that is growing and was created by God what right do you have to destroy what he has made good.,An unborn baby is a human and has the right to live.,-1,0.447894811630249
abortion,it is not the unborn child's fault that they was to be given life. the ones who conceded the child are at fault.,An unborn baby is a human and has the right to live.,-1,0.5971182584762573
abortion,even if the child is unborn the child should still have every other right to live as any other human being for the child is a human being too.,An unborn baby is a human and has the right to live.,-1,0.7651578187942505
abortion,A person shouldn't be allowed to kill a future child.,An unborn baby is a human and has the right to live.,-1,0.6290860176086426
abortion,they dont even have a chance to live before they die.,An unborn baby is a human and has the right to live.,-1,0.5526859164237976
abortion,A human foetus is nothing like a fruit or a banana.,An unborn baby is a human and has the right to live.,-1,0.4347732365131378
abortion,But tell me….what would you call killing a living human being without its permission? The unborn can't speak for themselves.   It does not matter what the procedure is…it outcome is the same thing. Death to the unborn.,An unborn baby is a human and has the right to live.,-1,0.6143894195556641
abortion,"A fetus is alive, regardless of how developed it is.",An unborn baby is a human and has the right to live.,-1,0.6027770638465881
abortion,And if they are human they have all the right to live.,An unborn baby is a human and has the right to live.,-1,0.5380508303642273
abortion,Don't tell me that fetuses are not babies because in every single way they are.,An unborn baby is a human and has the right to live.,-1,0.4574948251247406
abortion,honestly the baby did not do anything to you.,An unborn baby is a human and has the right to live.,-1,0.3057856559753418
abortion,your babies are human and deserved to be loved also,An unborn baby is a human and has the right to live.,-1,0.5297974348068237
abortion,so what if it doesn't have a brain yet still is going to get one and still has a whole future in front of him/her.,An unborn baby is a human and has the right to live.,-1,0.4840010404586792
abortion,your heart is a mass of tissue so why dont you suck that out and chuck it in the bin,An unborn baby is a human and has the right to live.,-1,0.3839813768863678
abortion,"Once a human  ""organism""  is made it is alive. Whither people like it or not it is fact that it is alive.  It moves, it eats, it grows, it thinks.",An unborn baby is a human and has the right to live.,-1,0.4221455752849579
abortion,"If it is an individual human being, it has all the rights and protections of all other human beings.",An unborn baby is a human and has the right to live.,-1,0.7804672122001648
abortion,As a separate human being it has the same worth and rights as any other human being.,An unborn baby is a human and has the right to live.,-1,0.6875638961791992
